jump_percentage,bids_in_last_minute,is_self_outbidding,is_fraud
6.758771932976508,2,0,0
3.1231787452573068,1,0,0
8.003914510542508,2,0,0
1.773789850881446,1,0,0
2.8351706734084536,1,0,0
7.277123393914611,2,0,0
4.713904526406001,14,0,1
0.8712475170185743,1,0,0
1.245918399012317,1,0,0
4.821729450322077,3,0,0
7.004380460450687,3,0,0
2.505568476078294,2,0,0
6.254860783890428,1,0,0
2.8055967853294788,2,0,0
1.8249219048192247,2,0,0
2.6926012618596413,18,0,1
8.174986890877793,2,0,0
9.499415542751139,3,0,0
0.9486363267001707,1,0,0
9.350044734947499,1,0,0
9.402339782011714,2,0,0
8.474878640257286,1,0,0
2.8518047585354345,2,0,0
1.1712585304066692,3,0,0
0.8827124283909854,2,0,0
9.37813233340767,2,0,0
9.017429487208137,1,0,0
9.223876049092842,3,0,0
6.30211070206594,3,0,0
6.516837704243321,3,0,0
5.934948261230438,3,0,0
6.420946341894748,1,0,0
2.7139239685352883,2,0,0
231.7631398881908,1,0,1
3.5620574065675923,3,0,0
2.7294033634847352,2,0,0
7.053492192641661,1,0,0
3.8918357547844424,2,0,0
4.387642061822062,2,0,0
2.60173580522007,1,0,0
2.58763701164864,3,0,0
8.448070665366181,1,1,0
6.543684964728211,3,0,0
0.5075003553855785,2,0,0
6.562329073904558,2,0,0
2.862785589582484,3,0,0
5.067423470516577,2,0,0
8.957984979046186,2,0,0
0.6606715992552696,2,0,0
4.169042642948547,4,1,1
7.130909479229029,3,0,0
6.991591609090905,1,0,0
9.32569841430961,1,0,0
3.617398214893152,1,0,0
1.6994109365298278,3,0,0
1.7833982876554428,3,0,0
3.9497202070376844,2,0,0
3.140069923864244,3,0,0
8.923561586509473,1,0,0
0.7754310774903086,2,0,0
7.591993980528993,3,0,0
9.533942842725425,2,0,0
2.6845951509163615,1,0,0
5.494903414773714,1,0,0
6.136764743290481,1,0,0
4.452671368882519,1,0,0
9.144440007227503,1,0,0
1.8347405930574145,1,0,0
9.12211944873087,1,1,1
0.6395871922220615,1,0,0
7.7781566377787374,2,0,0
2.220918820579463,3,0,0
7.208835238151907,1,0,0
3.6170313305119315,3,0,0
7.830847009952085,2,0,0
3.2166264550167507,2,0,0
4.225197026612991,3,0,0
7.099616473117054,2,0,0
7.991673506633042,2,0,0
9.56224763654386,1,0,0
5.144487139651778,2,0,0
5.5459604435429,2,0,0
4.664378708443006,2,0,0
8.033082898753499,3,0,0
0.840188296968442,1,0,0
3.425334445116314,2,0,0
9.335159930702902,2,0,0
289.151626365893,1,0,1
0.7859867860075299,3,0,0
7.398800096689999,3,0,0
69.32969821445191,1,0,1
6.719736215884841,3,0,0
7.280209457428719,1,0,0
2.564148398287796,2,0,0
9.89725664322691,3,1,0
8.514965031817287,3,0,0
4.625076663599966,1,0,0
4.796165906466548,14,0,1
8.5471758080658,2,0,0
3.5560503768537326,12,0,1
9.140776570153424,1,0,0
3.5545635839642378,2,0,0
7.746189797709995,3,0,0
8.459796066133947,3,0,0
4.60069174464263,1,0,0
2.1127000983316373,2,0,0
1.35076904906609,2,0,0
5.956512380270633,2,0,0
3.2496754553851352,1,0,0
3.8483964517927784,3,0,0
5.957494575209163,1,0,0
9.02276634283762,1,0,0
7.231893804133744,1,0,0
3.4218110645516706,17,0,1
9.239379951923253,2,1,0
6.990856268751635,2,0,0
1.3844762941560425,1,0,0
3.287827616616476,19,0,1
6.405159823974628,1,0,0
0.9972981950974744,1,0,0
4.6996290246217125,1,0,0
8.912476468155372,2,0,0
5.7271521504844864,1,0,0
5.2157897559323,1,0,0
8.744028320141378,3,0,0
5.166240404081229,3,0,0
8.487458183421587,1,0,0
7.007929169231886,3,0,0
4.366602526254563,1,1,0
2.960330685603684,1,0,0
8.074346752728939,1,0,0
2.3535337902299953,2,0,0
4.944696004927432,1,0,0
7.694746916389238,1,0,0
0.5594459747514672,2,0,0
4.177743486086703,2,0,0
9.50832308936345,3,0,0
7.37224954412182,2,0,0
0.8815942325305216,2,0,0
6.798461015789558,3,0,0
9.65499108647477,1,0,0
4.309218103539342,3,0,0
6.443101042962651,3,0,0
6.971928486775311,1,0,0
5.890213969482697,3,0,0
2.19478339332152,1,0,0
8.00570420615111,2,0,0
8.883466851959787,3,0,0
5.508646793379592,1,0,0
3.9823363387791573,2,0,0
5.501929088398935,3,0,0
8.066481868901835,2,0,0
0.646442105259873,3,0,0
1.1948538400436974,3,0,0
1.2943279557995002,1,0,0
1.543699580537438,3,0,0
2.6712252070743467,2,0,0
2.4764707081384514,1,0,0
8.956340805262139,1,0,0
3.681603339242318,3,0,0
9.744229580166834,2,0,0
0.8605224372787726,3,0,0
3.444334137677081,3,0,0
12.52978981233066,4,1,1
9.050998372483743,1,0,0
3.9177528861189015,2,0,0
6.409280052894088,3,0,0
3.570886741035145,1,0,0
4.9637908745452375,3,0,0
4.848566263079027,1,0,0
6.2984368085581135,2,0,0
7.447246253203003,3,1,1
2.3550358843150128,2,0,0
7.937949388347576,1,0,0
148.1255030675545,2,0,1
3.3229185275454207,3,0,0
4.768656245266019,11,0,1
6.550540235572063,2,0,0
8.341650698247484,3,0,0
3.0447990367656876,3,0,0
14.548461012200011,4,1,1
2.578260085944167,1,0,0
4.907826132585431,3,0,0
168.08041260707722,2,0,1
9.018516900305773,2,0,0
4.764104180909728,3,0,0
6.6246680387125165,2,0,0
7.899299658431644,2,0,0
9.3733466612606,1,0,0
8.346438731563223,3,0,0
9.140240907936802,3,0,0
294.8604104928238,2,0,1
1.6970192647079456,1,0,0
6.086819335619628,1,0,0
1.4180855495662785,1,0,0
8.88035198514568,1,0,0
7.689139304042032,2,0,0
9.92128517348065,2,0,0
2.9207674246216238,2,0,0
9.00175369166448,1,0,0
5.382900147018202,3,0,0
8.569340422188464,1,0,0
3.1248903355277062,15,0,1
8.53669737421909,2,0,0
2.532009495560522,2,0,0
2.113474616361856,3,0,0
2.775323568382896,2,0,0
2.4710346127364735,3,0,0
1.2280401615148637,1,0,0
2.244626866923236,18,0,1
1.4060511750312614,2,0,0
1.5013130852663916,2,0,0
9.005535775893641,2,0,0
3.869328947358287,3,0,0
5.573849484066699,2,0,0
1.6867382020360173,3,0,0
6.485884705185803,2,0,0
3.216114497772021,2,0,0
9.344242685307021,3,0,0
125.934955657462,1,0,1
4.7876988889639245,3,0,0
1.4175924836980562,1,0,0
0.6647863051103204,1,0,0
7.804675495866986,3,0,0
9.071674919185922,1,0,0
3.6898045425120123,1,0,0
5.5764620741641036,1,0,0
202.41069814604344,2,0,1
0.6876851272651681,3,0,0
3.1328713427969186,2,0,0
4.423358501979678,15,0,1
7.50722941232701,2,0,0
4.468512676215745,3,0,0
6.576622198390767,3,0,0
5.216380947375348,1,0,0
0.5563682190875365,1,0,0
8.291368645542764,2,0,0
8.26571383651519,3,0,0
9.9634978982384,2,0,0
2.957754000448528,1,0,0
8.694597792742956,1,0,0
1.3339882520525197,2,0,0
1.3097828290634626,1,0,0
9.793560116990387,1,0,0
1.2321222475344822,11,0,1
3.280882159477833,1,0,0
7.515038461807391,1,0,0
5.501934753465742,3,0,0
1.9465715138868265,3,0,0
2.1699462503886275,1,0,0
4.203787352944669,3,0,0
236.75866011400197,2,0,1
4.149527200557894,1,0,0
3.6510573908971633,2,0,0
4.786545476144765,2,0,0
4.311256977376501,12,0,1
7.703500361325714,3,0,0
2.272356666529267,1,0,0
6.851440143867683,1,0,0
9.93670090490697,1,0,0
7.192024404036123,3,0,0
9.065496680120422,2,0,0
2.07694737641369,2,0,0
7.985068888776517,1,0,0
5.546388545294359,2,0,0
80.00550342587147,2,0,1
0.8301257764734373,3,0,0
7.474436960895639,2,0,0
0.9433238005293465,3,0,0
3.7675980222980128,3,0,0
1.9870275274495417,3,0,0
2.9366314704679657,1,0,0
4.749376184399706,2,0,0
8.79004853306638,2,0,0
3.80636996250462,3,0,0
7.142482436605082,2,0,0
4.284432219534031,1,0,0
5.430321908471148,3,0,0
9.768514120972302,1,0,0
1.8554674240712818,2,0,0
2.8075162268146783,7,0,1
4.335687799544292,2,0,0
1.3650115779399123,2,0,0
242.99401980855265,1,0,1
8.993868007949532,2,0,0
8.38531049446671,3,0,0
6.4873485848335,3,0,0
1.8517190768038903,3,0,0
7.9591716332336295,3,0,0
7.208505770131014,3,0,0
2.546717877561997,2,0,0
5.794658035132137,1,0,0
1.4811235725530532,1,0,0
3.5824221671019543,3,0,0
3.1690043450971563,3,0,0
0.698874119353966,1,0,0
3.107294476945713,1,0,0
2.8797635346114263,3,0,0
5.798233849375417,3,0,0
6.658079891752291,2,0,0
6.469297616719722,1,0,0
4.124513099272956,1,0,0
4.5123427906569775,1,0,0
5.74887934043589,2,0,0
8.699815958895536,2,0,0
58.02678063556711,2,0,1
299.0117805316164,1,0,1
3.2666768318813983,3,0,0
3.788221130680085,2,0,0
6.270981662131407,1,0,0
8.013717202642226,3,0,0
8.165076415144567,1,0,0
6.520792768085712,3,0,0
2.6584729394040423,2,0,0
0.8472218445569013,2,0,0
6.337569577928332,2,0,0
9.908649688133082,3,0,0
2.316973970188574,3,0,0
6.722007064932368,1,1,0
6.97438808670221,1,0,0
3.329664284707007,3,0,0
2.0895523880100737,3,0,0
4.444983656941795,2,0,0
5.78958465154513,1,0,0
1.3623702798307629,2,0,0
8.835878194988613,3,0,0
8.805817322110656,2,0,0
7.697747357728239,3,0,0
8.830004052876701,2,0,0
1.1162995594335188,3,0,0
8.292783125787185,2,0,0
3.5462961699961064,2,0,0
6.005394970358875,3,1,1
4.031406353856376,2,0,0
4.965911605289403,2,0,0
1.8709644150310745,2,0,0
2.302101057659433,1,0,0
4.4516824982729375,11,0,1
2.960462696346511,1,0,0
3.021016060218767,1,0,0
1.312585913344889,1,0,0
1.855857612701112,1,0,0
7.579540055562928,3,0,0
4.601178297235981,3,0,0
1.2441070239175753,3,0,0
3.8549668216841093,1,0,0
1.2491278425907106,2,0,0
7.290510495159169,3,0,0
2.612432395107618,1,0,0
9.448150176089058,3,0,0
1.5414700820120095,6,0,1
5.246374913988239,2,0,0
3.4232822408157415,10,0,1
1.743846895204386,2,0,0
0.6869905461234302,1,0,0
5.696930783347988,2,0,0
5.263694000130152,1,0,0
2.1117802719388292,2,0,0
6.733537457970179,3,0,0
8.302467271128782,3,0,0
9.934105308814926,2,0,0
4.9403997524459164,2,0,0
6.0426385297534075,1,0,0
6.660795791127537,2,0,0
4.450276396174905,2,0,0
6.918797570967194,3,0,0
3.387127295627305,2,0,0
4.196668591342787,2,0,0
9.367644926755089,1,0,0
5.6443096801636345,1,0,0
10.102746499935352,3,1,1
0.9412637642147348,3,0,0
8.66223089440553,3,0,0
2.769138273818313,2,0,0
9.808130049489467,1,0,0
3.7603410852119374,3,0,0
256.96012399860086,2,0,1
2.753916454742804,2,0,0
4.955880443326647,2,0,0
7.32878091489851,1,0,0
7.754299556334507,2,0,0
6.573932891255303,3,0,0
8.499219212613824,2,0,0
6.724227229930241,2,0,0
6.577972973282507,3,0,0
9.574164024542258,1,0,0
8.995518623435933,3,0,0
4.197024395516483,3,0,0
3.3517291984862996,3,0,0
5.391999839387226,1,0,0
3.079657700287548,1,0,0
7.13556444424143,3,0,0
7.267445302706782,2,0,0
1.716745835356353,1,0,0
3.5933378177108932,1,0,0
9.981676909126254,2,0,0
1.4968366949726613,1,0,0
1.387602735003743,2,0,0
6.626125413622702,2,0,0
9.644251416282588,3,0,0
3.553433959690074,2,0,0
15.565193125357135,3,1,1
6.205972321604296,3,0,0
3.0081220376829836,2,0,0
1.7553620926136753,2,0,0
9.496798270772562,3,0,0
9.3450607934284,3,0,0
2.4847019874722496,10,0,1
4.032449453380985,1,0,0
6.589161761974653,3,0,0
9.421537596960546,1,0,0
1.8147770666971834,1,0,0
169.38766384929278,1,0,1
9.240380499186085,2,0,0
5.319763557061055,3,0,0
3.476166929196083,3,1,0
8.717201314589563,2,0,0
8.893440889904603,2,0,0
3.858756130288183,3,0,0
8.169703121838177,1,0,0
7.864728119541033,2,0,0
3.877585969688881,2,0,0
5.198392433112353,1,0,0
6.606633333437323,2,0,0
7.928644608680178,3,1,1
5.46254600768461,2,0,0
2.769094335997899,3,0,0
1.752447869133385,1,0,0
4.641954215420565,1,0,0
7.6126355451719725,1,1,0
9.627047306422355,1,0,0
2.9358531335786973,1,0,0
7.526987528749527,2,0,0
7.518574253569441,1,0,0
3.078876298699414,3,0,0
0.6642364252519505,1,0,0
15.805166384073685,1,1,1
114.843133381049,2,0,1
6.350437396912105,2,0,0
13.132825783281627,2,1,1
0.5946175414408815,2,0,0
6.1132406920748945,1,0,0
4.302854644647673,1,0,0
182.9642773392911,1,0,1
1.0833286833058828,2,0,0
2.3898785659904864,14,0,1
2.257716381383712,3,0,0
6.2361072961157955,3,0,0
7.2383132078372965,1,0,0
4.03137863082226,1,0,0
2.5777431030740408,1,0,0
6.701726984735309,2,0,0
1.5860596821808846,3,0,0
3.994975406657933,11,0,1
9.86637460193672,2,0,0
8.18893097704588,3,0,0
4.795923551483618,1,0,0
0.8270974314464883,2,0,0
5.1111888431312265,2,0,0
2.5396109309018766,1,0,0
7.241002341843518,3,0,0
3.7853872579911414,15,0,1
3.6714954856587507,3,0,0
7.914992394816688,2,0,0
2.289282713684702,10,0,1
8.94235169357628,1,0,0
2.62999321598401,1,0,0
9.79132691489788,1,0,0
1.0335390940814744,3,0,0
2.4789962050809207,3,0,0
0.6673900259322828,1,0,0
6.509636048897472,1,0,0
7.994266043271763,1,0,0
9.514375436544906,3,0,0
8.594459950144582,3,0,0
7.700408526258577,2,0,0
0.6897428594912671,2,0,0
8.780016889917587,1,0,0
5.25188038746646,1,0,0
8.288034869620308,1,0,0
3.046313176542979,3,0,0
1.928783589826163,3,0,0
7.42184398953138,2,0,0
8.73067188538775,3,0,0
7.229367171858211,1,0,0
286.5713883782919,2,0,1
168.36458810494224,2,0,1
9.701434142967384,3,0,0
7.221466780291407,3,0,0
1.2172819561369477,3,0,0
8.856214218761739,1,1,0
7.588244293267102,3,0,0
3.374753398632686,2,0,0
0.5135692592521788,1,0,0
7.385498361356636,1,0,0
5.8236979484114215,1,1,1
3.4265775225976975,3,0,0
6.716291366702148,1,0,0
1.0721559765528257,3,1,0
9.491806956275846,2,0,0
1.004921125643005,1,0,0
4.976972003376467,2,0,0
6.368209103249392,1,0,0
4.6179051474646755,3,0,0
2.023968201609788,2,0,0
8.160717354379948,1,0,0
1.4631085034637037,3,0,0
2.102043060595458,1,0,0
6.323284745098923,3,0,0
7.941838301180322,2,0,0
1.0234645840088954,2,0,0
0.6421009486376372,1,0,0
6.4873722215883545,1,0,0
1.974782336341769,1,0,0
3.3521418153527542,2,0,0
1.4094464692164603,3,0,0
4.427257748535415,14,0,1
4.100710856929562,1,0,0
7.269956149557453,1,0,0
7.425820556880193,2,0,0
6.6261816167423095,3,0,0
9.945846521138368,2,0,0
2.5359284905374007,2,0,0
7.710550183958344,2,0,0
2.429986637804907,2,0,0
2.060627376071445,3,0,0
1.048915329465483,3,0,0
7.327687520268744,3,0,0
7.447258667625938,1,0,0
9.6935568359203,3,0,0
8.255927529230227,1,0,0
1.4435983168104594,1,0,0
8.415339716735216,3,0,0
7.700962735160556,1,0,0
0.5505798104251105,3,0,0
1.3225799027038274,2,0,0
88.62545287382585,1,0,1
9.921970375235333,1,0,0
0.7147421739126529,2,0,0
1.738340957290522,1,0,0
0.5373285535110691,3,0,0
8.157780571251811,3,0,0
5.936696238149011,1,0,0
3.855282207248381,3,0,0
8.829123699750488,1,0,0
5.745858688004908,3,0,0
9.284111637124163,1,0,0
1.6051514077659816,2,0,0
6.414990069187252,3,0,0
9.143324587904573,3,0,0
7.911798050588452,1,0,0
1.981947943193925,3,0,0
5.649336162308122,1,0,0
4.170070144226426,1,0,0
9.833952086432367,1,0,0
1.7729874714538718,1,0,0
1.6960307771463883,3,0,0
2.700186375210583,12,0,1
9.824285048380586,1,0,0
2.286234978846453,1,0,0
3.0714400536703694,3,1,1
1.7258151047944148,1,1,1
2.407873126661748,1,0,0
3.705231896863281,1,0,0
7.0526690892886155,3,0,0
1.6561054139033866,2,0,0
0.532950362813206,2,0,0
6.875568734557141,2,0,0
3.4311108495475904,16,0,1
2.3919905271721364,2,0,0
9.627089876327876,1,0,0
5.745764522121156,2,0,0
1.300775790155428,3,0,0
0.8058660098297001,2,0,0
0.7218449151177662,3,0,0
6.397910011354832,2,0,0
226.93041500543134,1,0,1
9.702562385591124,2,0,0
4.911827610046137,1,0,0
0.9470546048701796,2,0,0
8.743201867783537,1,0,0
3.523651705863293,15,0,1
6.899716142431311,1,0,0
281.0817493419578,1,0,1
4.184257154803846,3,0,0
7.93758936405332,1,0,0
9.867682768219117,2,0,0
9.91005309829627,3,0,0
4.827042440153553,3,0,0
2.1061821242892678,2,0,0
8.068126255643811,1,0,0
109.11489401558893,1,0,1
2.746597866266165,1,0,0
4.30361645870545,3,0,0
9.967289022730117,2,0,0
9.370602534872454,2,0,0
3.8926510133547767,2,1,0
141.6556074380932,1,0,1
4.1715576248808555,3,0,0
9.743069963716739,2,0,0
5.117032758263154,2,0,0
9.79336164194535,3,0,0
1.006815448223677,3,0,0
6.468745448560553,1,0,0
3.2605818181603734,3,0,0
2.8966501159799463,1,0,0
7.085342437815469,3,0,0
5.968783264581267,3,0,0
4.042268141468175,3,0,0
2.658316905231053,3,0,0
4.107964911702683,2,0,0
1.1630951065001225,1,0,0
8.004760215913416,1,0,0
3.9656795634519995,12,0,1
5.9832734241214345,1,0,0
9.742137744748257,2,0,0
7.4243952228857735,1,0,0
6.337119720933405,1,0,0
3.8544774449147,1,0,0
4.736577678374967,1,0,0
2.901955306557748,2,0,0
0.5122020425046134,1,0,0
1.6001713479980428,2,0,0
9.491829593773442,1,0,0
11.099199142125808,1,1,1
4.6531344708216835,2,0,0
4.28669679582533,2,0,0
7.909889105650171,2,0,0
1.9429208191649414,2,0,0
8.14840727492885,2,0,0
4.7215909512397065,2,1,1
5.934519072223123,3,0,0
8.46690706388154,1,0,0
7.224433423682802,1,0,0
1.2649053502560652,2,0,0
3.680280247851711,2,0,0
8.304373000370688,3,0,0
8.745806453943578,2,0,0
2.006929373000591,2,0,0
4.090882106161418,3,0,0
8.769544204450908,2,0,0
217.52686233610874,2,0,1
9.908242476746883,3,0,0
228.5856332636203,1,0,1
3.9667895055187126,17,0,1
3.4919329039718705,2,0,0
7.380168254414944,1,0,0
1.1739076921790348,3,0,0
0.5942704680493353,1,0,0
4.634213792925889,1,0,0
4.751914529825735,1,0,0
2.1272602693428952,3,0,0
2.432646513792866,3,0,0
4.634991656737261,3,0,0
7.349484990426587,3,0,0
5.533186042165514,2,0,0
3.053153441545981,8,0,1
2.8041249960250982,1,0,0
5.35422205892809,2,0,0
236.860809191673,1,0,1
2.0166072442442387,3,0,0
185.31299069013602,1,0,1
7.752469235096382,2,0,0
3.193318307573924,3,0,0
4.65876802238722,3,0,0
5.090218201479851,3,0,0
7.902448590019393,1,0,0
8.05688825160394,2,0,0
2.3742389328121507,1,0,0
8.582624715670372,2,0,0
8.979152444053002,3,0,0
5.32992064550978,3,0,0
5.582777521303447,2,0,0
5.220507425750465,3,0,0
3.598257106653575,1,0,0
8.897224766125644,2,0,0
8.609484321015591,2,0,0
4.698124527299796,1,0,0
2.449946532494566,2,0,0
11.51150055165283,2,1,1
3.1538850707872186,2,0,0
1.7270144439392023,3,0,0
2.4048404737334312,1,0,0
1.215769116944932,3,0,0
1.3297339340824712,1,0,0
2.3237673056627592,3,0,0
9.048984009511287,2,0,0
9.713297459789883,3,0,0
8.714197368726085,2,0,0
4.762009620368475,1,0,0
9.070161263331183,3,0,0
2.3070966889054767,3,0,0
0.8119365762968371,1,0,0
5.8020301915569785,2,0,0
1.358026322841194,1,0,0
3.0480436662248382,2,0,0
3.708481887074766,3,0,0
9.686200888873996,3,0,0
6.793123111160146,2,0,0
3.0792381647277445,1,0,0
1.156766690266149,2,0,0
5.852194840669897,2,0,0
5.7402272268488925,3,0,0
8.396596296670191,1,0,0
7.0393974366797485,3,0,0
3.4476394398687726,2,0,0
2.1733133328260408,7,0,1
4.807454190930547,2,0,0
2.4150203192803357,2,0,0
2.4067720076810257,1,0,0
4.962565748411496,1,0,0
0.8452371090043034,2,0,0
5.032543268092298,1,0,0
1.2226655712173131,7,0,1
5.434582425189429,3,0,0
5.672804805967666,1,0,0
1.3448304661727266,1,0,0
9.105965495483723,1,0,0
8.179854519490064,2,0,0
1.7298994176555365,3,0,0
3.7888704234631128,2,0,0
6.43555628782789,2,0,0
3.4904462502217,1,0,0
5.777335294757091,1,0,0
6.9257713716905265,2,0,0
139.1195412869581,2,0,1
8.852223355969963,2,0,0
5.407962122615616,1,0,0
4.969239981799496,1,0,0
2.6676883127271256,2,0,0
9.406071137791495,3,0,0
5.364172203416956,2,0,0
5.60264710872403,2,0,0
9.361401684533478,1,0,0
5.943765622201357,3,0,0
9.94084447629535,2,0,0
6.227633708534513,2,0,0
10.850277947812188,2,1,1
4.8709749522980355,1,0,0
8.31831594048576,1,0,0
1.2779790179000456,1,0,0
2.583102638276819,1,0,0
2.1853899661512326,2,0,0
200.7902900342192,2,0,1
6.297138920037592,1,0,0
9.535706806540087,3,0,0
9.159715958899145,3,0,0
6.869126171070716,3,0,0
9.779603120851263,2,0,0
8.5400211214183,1,0,0
146.46520333540047,1,0,1
4.64266956208347,2,0,0
6.241965103139264,3,0,0
6.267393342843417,3,0,0
6.538466530439104,1,0,0
7.041695446417204,1,0,0
2.4483906603742946,2,0,0
5.9796752365634305,3,0,0
6.409823652164798,3,0,0
7.263085553192399,1,0,0
2.045196072804056,2,0,0
8.278010909319194,1,0,0
9.974894812314753,2,0,0
278.45575719881566,1,0,1
16.34687531206804,1,1,1
5.898164248833283,2,0,0
7.099384034619895,3,0,0
5.03100377880058,1,0,0
6.115171741653205,2,0,0
1.0476056081752376,1,0,0
5.461749996456133,2,0,0
8.411888579488576,3,0,0
3.577007749513602,1,0,0
9.777842080410203,2,0,0
2.0809917624632988,3,0,0
8.920955684160564,3,0,0
1.4249854910166004,1,0,0
9.468563727022826,3,0,0
242.27427314632595,1,0,1
7.823508991156028,2,0,0
2.6009022960515873,3,0,0
6.514463844096046,1,0,0
5.081511431895826,1,0,0
4.255240380161293,1,0,0
3.4451553803075647,2,0,0
2.3032453782354816,1,0,0
9.350100139030404,3,0,0
166.7395746363527,1,0,1
2.2823043911815346,1,0,0
9.669925419009312,1,0,0
4.169021952712724,19,0,1
9.640639210508148,3,0,0
4.623199240733209,3,0,0
2.0299390421264603,1,0,0
4.237546660156121,8,0,1
2.0594035353105196,2,0,0
2.29238676666631,3,0,0
7.6552831865576545,2,0,0
0.5117279837274411,1,0,0
7.356430451066296,3,0,0
2.5456400115229494,3,0,0
2.4649698794784007,2,0,0
4.744025490458232,2,0,0
8.959429447431715,2,0,0
6.0269624988479915,2,0,0
8.015877172649684,3,0,0
5.048911750400975,1,0,0
7.104954807176619,2,0,0
5.594834475073272,3,0,0
8.147155438792918,1,0,0
2.605268939052757,2,0,0
0.5901116194707317,1,0,0
5.867499726228199,2,0,0
1.3476105965437666,1,0,0
8.739196915946565,3,0,0
3.6998755314946736,3,0,0
1.8188353476991936,1,0,0
5.40500189406662,1,0,0
0.7103220479503861,1,0,0
2.899013929716483,2,0,0
5.734797850461492,1,0,0
0.847792300500908,3,0,0
7.155055098123975,1,0,0
6.084914073332926,2,0,0
1.7450295625058412,2,0,0
8.61554308024654,1,0,0
5.420667035653195,2,0,0
7.805380444214849,1,0,0
4.291823431968567,3,0,0
2.382242047323982,1,0,0
7.332019020973405,3,0,0
3.8817248086397464,2,0,0
1.9241379058478267,3,0,0
1.0134524598224024,3,0,0
3.7688703695697,2,0,0
9.334836767784976,1,0,0
0.9905370398078719,3,0,0
8.902346017824875,1,0,0
5.696150888028187,1,0,0
6.73213850611931,2,0,0
1.4342767551070248,2,0,0
5.658618845136283,2,0,0
0.532738365880262,3,0,0
2.4770449659948204,1,0,0
1.4392993675860364,3,0,0
9.989958138814918,3,0,0
1.149899607308377,2,0,0
4.747440457134056,2,0,0
6.877996084519559,3,0,0
7.968239013390727,1,0,0
3.326921806187747,1,0,0
0.8116914292217802,2,0,0
9.94822985257474,2,0,0
3.349652783374166,2,0,0
9.010899721330265,2,0,0
4.550023792911663,1,0,0
4.857250615177518,1,0,0
201.87407443297008,1,0,1
8.998301027335136,3,0,0
2.2525244047695736,1,0,0
9.007779538301907,1,0,0
7.257748551112175,3,0,0
1.9609452023755538,1,0,0
4.2537436223092815,2,0,0
1.7672927341861495,3,0,0
8.94291342124129,2,0,0
5.936543994212261,2,0,0
5.465624014064515,1,0,0
8.867161461538824,2,0,0
3.492477952378738,16,0,1
8.969725469422272,1,0,0
3.810705808337028,3,0,0
8.962083122572352,3,0,0
4.474448865073534,3,0,0
8.837858044591728,1,0,0
2.9499330116154217,2,0,0
7.891857126563036,1,0,0
1.8680306272383103,2,0,0
7.226225947980161,2,0,0
9.24509090847427,2,0,0
4.4014850135976875,3,0,0
7.941137972182511,3,0,0
19.054267506275213,4,1,1
6.622020111483257,2,0,0
2.8173593561970542,3,0,0
123.249226727883,1,0,1
2.2213473649572353,2,0,0
1.7574577907015416,17,0,1
3.492044588228215,2,0,0
9.436047232659309,3,0,0
4.334899747428265,2,0,0
1.4402019223827147,2,0,0
5.971149440465266,3,0,0
3.2037685123568984,1,0,0
97.48291679939304,1,0,1
4.777032344087483,2,0,0
8.862355947517855,1,0,0
15.69580200684346,2,1,1
1.6384862846414368,2,0,0
7.114108192546237,2,0,0
9.372790754372932,3,0,0
3.225583714664971,2,0,0
5.260637157840808,2,0,0
2.3243351033312445,2,0,0
3.298873847006582,2,0,0
6.551097371197596,2,0,0
2.1692948354498456,1,0,0
7.631547575642857,2,0,0
3.8888701084346105,3,0,0
1.6302687646108267,2,0,0
19.4221429092671,2,1,1
82.85389878531552,2,0,1
1.8568290496253845,2,0,0
1.541810104181584,1,0,0
8.083455020697837,2,1,1
9.99192088439726,3,0,0
3.982236280102649,3,0,0
7.013691618019394,2,0,0
3.0464482800970587,2,0,0
5.377205698517719,1,0,0
1.8665054025046572,1,0,0
9.10083357210685,3,0,0
179.15139075879986,1,0,1
103.7381125392302,2,0,1
5.94478187921367,2,0,0
3.888374254346765,1,0,0
1.3568591519023214,3,0,0
1.4706370688380173,3,0,0
3.6266319601272627,2,0,0
5.947774869151944,1,0,0
3.7342816076642547,3,0,0
9.393548894734467,1,0,0
1.230237482126671,2,0,0
5.609965288357611,3,0,0
9.609282795308895,1,0,0
8.069715127462414,3,0,0
5.379910526058514,1,0,0
8.753193690097579,1,0,0
5.370900745486872,3,0,0
54.25786527200089,1,0,1
2.474515353486666,3,0,0
1.157686194583501,3,0,0
2.1214356353712196,3,0,0
7.473698544555841,1,0,0
2.776245817735684,1,0,0
9.957718015025907,2,0,0
7.758528103598165,2,0,0
19.44749343290106,2,1,1
4.643975203718968,15,0,1
2.478202181778037,3,0,0
6.2130740087100245,3,0,0
6.9229977452363425,2,0,0
1.590469647275818,3,0,0
1.2584698478288021,3,0,0
5.433002437634521,1,0,0
5.136876472517271,2,0,0
8.427017035521274,2,0,0
78.47026730759842,2,0,1
2.5869094409497206,1,0,0
8.743369951648377,2,0,0
6.41615733077849,3,0,0
7.138795521820679,1,0,0
7.23526388642372,3,0,0
18.26817617976411,1,1,1
4.128810431897986,1,0,0
4.731310238981337,3,0,0
5.9833975910143335,3,0,0
7.884667727790854,3,0,0
1.9109155304426158,1,0,0
3.3156244731998306,1,0,0
4.0079175044263415,3,0,0
8.342754138827086,1,1,1
6.54156971805542,3,0,0
8.472743407080744,2,0,0
3.3161868854042735,1,0,0
8.148632483169317,2,0,0
5.884263356597569,1,0,0
